id,added_at,source,type,category,title,url,description,why_interesting,author_handle,github_stars,github_url,license,is_indexed,tags
495,2026-05-25 01:07:01.980802+00,twitter,tool,agent_infrastructure,Acontext — Agent Skills as Editable Markdown Memory Layer (3.4K Stars),https://github.com/memodb-io/Acontext,"Open-source skill memory layer that saves agent learnings as editable Markdown files instead of opaque embeddings. Captures agent experience, makes it portable and inspectable. 3.4K stars, by memodb-io.","Contrarian: the industry is building vector DBs for agent memory, but this says editable Markdown beats embeddings for agent learning persistence. The inspectability argument is strong — you can audit what your agent learned. Fits the transparency-over-magic thesis. Security angle: if agent memory is opaque embeddings, you cant audit it. Markdown memory you can git diff.",,3402,https://github.com/memodb-io/Acontext,,t,
501,2026-05-25 01:35:04.81248+00,github,tool,agent_security,vArmor — ByteDance Container Hardening with AppArmor/BPF/Seccomp for AI Agents (475 Stars),https://github.com/bytedance/vArmor,"Cloud-native container hardening system by ByteDance that leverages AppArmor, BPF, and Seccomp to enforce access control from system calls to application protocols. Specifically designed to protect AI Agent workloads in Kubernetes. Go-based. Topics: ai-security, apparmor, bpf, containers, kubernetes, sandbox, seccomp, security.",,,475,https://github.com/bytedance/vArmor,,t,
502,2026-05-25 01:35:04.815559+00,twitter,insight,agent_infrastructure,OpenAI Codex Browser Extension — Agent Moves from Terminal to Live Browser Testing,https://chromewebstore.google.com/detail/codex/hehggadaopoacecdllhhajmbjkdcmajg,"OpenAI launched a Chrome extension for Codex that lets the agent control browsers directly. Can test web apps, read across tabs, use DevTools, and work without taking over the browser. Supports parallel execution in background tabs. The shift: agents are no longer just writing code in IDEs, they are testing it in real browsers like a human QA engineer.",,,,,,t,
503,2026-05-25 01:35:04.818105+00,github,tool,agent_security,CVE-Genie — AI Agent Reproduces 51% of Real CVEs at $2.77 per Exploit (BUseclab Research),https://github.com/BUseclab/cve-genie,Research from BUseclab: CVE-Genie is an AI agent that can reproduce 51% of all published real vulnerabilities with a working exploit at an average cost of $2.77 per attack. Python-based multi-agent pipeline. Also referenced: AI agent swarm found 100+ zero-days in AMD/Intel/NVIDIA/Dell/Lenovo/IBM drivers in 30 days for $600 compute cost. Mean time to exploit now negative 7 days per Google M-Trends 2026.,,,29,https://github.com/BUseclab/cve-genie,,t,
504,2026-05-25 02:11:14.952902+00,github,tool,agent_tools,"Claude-HUD — Real-Time Dashboard for Coding Agent Context, Tools, and Running Agents (23.5K Stars)",https://github.com/jarrodwatts/claude-hud,"A Claude Code plugin that shows what your coding agent is actually doing: context window usage, active tool calls, running agents, and todo progress. Solves the flying blind problem every developer has with agentic coding tools.","Agent visibility is trending (Shubham Saboo codegraph tweet got 26K views, 332 likes). claude-hud gives developers a dashboard for what their agent is doing. 23K stars = massive adoption. Surprise angle: you cant see what your agent is doing, and 23K people fixed that.",,23589,https://github.com/jarrodwatts/claude-hud,MIT,t,
505,2026-05-25 02:11:14.956906+00,github,project,agent_framework,"OpenHarness — Agent Framework with Built-in Personal Agent Ohmo (13K Stars, HKUDS)",https://github.com/HKUDS/OpenHarness,"Open-source Python agent framework from HKUDS that ships with a built-in personal agent called Ohmo. Provides ready-made harness around any LLM with tools, memory, permissions, retries, and multi-agent coordination.","Non-CVE pipeline diversity. 13K stars is strong. Built-in personal agent Ohmo is a differentiator. Created April 2026, growing fast (2.1K forks).",,13039,https://github.com/HKUDS/OpenHarness,MIT,t,
509,2026-05-25 02:39:47.238498+00,paper,paper,agent_research,"Constraint Decay — LLM Agents Lose 30 Points in Structural Correctness as Requirements Accumulate (arXiv, 183 HN Points)",https://arxiv.org/abs/2605.06445,"Research paper evaluating coding agents across 80 tasks and 8 web frameworks. Key finding: agents pass functional tests but silently shed non-functional constraints (ORM conventions, architectural patterns, database models) as complexity grows. Capable configs lose 30 points from baseline to fully specified tasks. Weaker configs collapse to zero. Flask agents succeed; Django/FastAPI agents fail. Root cause: data-layer defects (incorrect queries, ORM violations).","Your coding agent passes every test and your code is still wrong. 30-point structural correctness collapse as requirements grow. Flask fine, Django breaks. Contrarian gold: tests are the easy part.",,,https://news.ycombinator.com/item?id=48256912,,t,
510,2026-05-25 02:40:09.613292+00,github,tool,agent_tools,"Mercury MCP — Cross-Architecture LLM Internal Observation Database for Agents (23 Models, 13 Architectures)",https://github.com/norika1207-lab/mercury-mcp,MCP server exposing a cross-architecture LLM observation database to any agent that speaks Model Context Protocol. 23 LLMs across 13 architecture families. Two observation tiers: Tier-A (output-layer logit hooks) and Tier-B (all-layer residual stream fingerprints). Cross-architecture layer alignment: qwen-7B L15 to falcon-7B L16 at 0.868 similarity. 54/84 model-pairs aligned at middle layers. Built on consumer hardware (Mac mini + NVIDIA DGX Spark).,"Most AI agents have no idea what is inside the model they are talking to. Mercury lets agents query model internals — layer fingerprints, functional alignment, anchor dimensions — via MCP. Cross-architecture comparison of 23 models. Niche but powerful for mech interp and model merging.",,37,https://github.com/norika1207-lab/mercury-mcp,MIT,t,
511,2026-05-25 03:09:28.332123+00,twitter,insight,agent_infrastructure,Anthropic Acquires Stainless — SDK/CLI/MCP Platform Behind Every Claude SDK,https://www.anthropic.com/news/anthropic-acquires-stainless,"Anthropic acquired Stainless (stainlessapi), the company that generates and maintains all official Anthropic SDKs. Brings SDK, CLI, and MCP server tooling in-house. Whoever controls the SDK layer controls how agents connect to everything else. Third-party SDK generators get squeezed.","Contrarian angle: SDKs are the real moat, not models. Tool schema generation gets standardized. MCP server quality becomes Anthropic competitive advantage.",,,,,t,
512,2026-05-25 03:11:02.444729+00,twitter,project,agent_infrastructure,Karpathy Skills — 152K-Star CLAUDE.md Derived from Andrej Karpathy Coding Observations,https://github.com/multica-ai/andrej-karpathy-skills,"A single CLAUDE.md file that improves Claude Code behavior, derived from Andrej Karpathy's public coding observations. 152K stars. The most-starred agent tool is not a framework or runtime — it is a markdown file. Growing 3.6K stars/day. Proves that agent behavior is shaped more by context/skills than by orchestration code.",Contrarian gold: 152K stars for a single markdown file. Agent behavior shaped by context not code. This is the anti-framework thesis. Fits our proven contrarian template perfectly.,,152481,https://github.com/multica-ai/andrej-karpathy-skills,,t,
513,2026-05-25 03:40:29.577632+00,twitter,tool,agent_security,Pentest Agent Suite — Autonomous Bug Bounty Framework for Claude Code + 6 AI Coding Tools (524 Stars),https://x.com/VivekIntel/status/2055896662674206838,"Fully autonomous bug-bounty framework with 50 specialized security agents, 26 slash commands, 19 CLI tools, 11 hunting skills, 2 MCP servers. Supports Claude Code, Codex, Gemini, Cursor, Windsurf, Copilot, OpenClaw. 2500+ payload lines with real exploit chaining, scope enforcement, automatic cost tracking, WAF bypass methodology.","50 autonomous security agents running inside coding tools like Claude Code. The agent that writes your code now hunts bugs in it. 201 likes, 56 RTs, 160 bookmarks on the announcement. Contrarian angle: your coding agent IS your pentest agent.",,524,https://github.com/H-mmer/pentest-agents,,t,
514,2026-05-25 03:40:29.577632+00,twitter,project,agent_framework,"Flue — Sandbox-First Agent Framework by Astro Team, Write Once Deploy Anywhere (3.7K Stars)",https://x.com/flueframework/status/2058688694115319913,"TypeScript agent framework from the Astro team. Programmable harnesses, built-in lightweight virtual sandbox (just-bash), persistent memory. Write the agent once, deploy to Node.js, Cloudflare Workers, GitHub Actions, GitLab CI. Token isolation, fine-grained permissions. Headless, no TUI/GUI. Skills written in Markdown + TypeScript.",Astro team (million-star org) building agent infra. Sandbox-first approach is exactly the agent security niche we cover. 3.7K stars and growing fast. Supports OpenClaw. Token isolation is their differentiator — directly relevant to our Teknium credential brokering conversation.,,3693,https://github.com/withastro/flue,,t,
515,2026-05-25 03:40:29.577632+00,paper,paper,agent_research,"Cattle Trade — Adversarial Agent Benchmark: LLMs in Auctions, Bargaining and Bluffing (arXiv)",https://arxiv.org/abs/2605.14537,"New arXiv paper (2605.14537) dropping LLM agents into adversarial market scenarios: auctions, bargaining, bluffing. Tests multi-agent behavior under adversarial conditions rather than cooperative task completion. Every other benchmark asks ""did it finish the task."" This one asks ""did it read the opponent.""","Contrarian take potential: every agent benchmark tests cooperation but production multi-agent IS adversarial. Your agents negotiate with APIs, compete for resources, bluff through rate limits. Cattle Trade benchmarks the scenario nobody wants to admit is the real one.",,,,,t,
517,2026-05-25 04:41:37.578397+00,twitter,pattern,agent_security,"MCP STDIO Protocol Design Flaw — LangChain-ChatChat + Windsurf CVEs (CVSS 8.6, 8.0)",https://github.com/modelcontextprotocol/servers,"CVE-2026-30617 + CVE-2026-30615. MCP STDIO server model is a security hole by design. LangChain-ChatChat and Windsurf both hit. Attacker controls the command, your agent runs it with full permissions.","MCP protocol (86K stars) has a fundamental architectural flaw in STDIO server model. Two separate CVEs in same week prove the pattern is systemic, not implementation-specific.",,86188,https://github.com/modelcontextprotocol/servers,,t,
518,2026-05-25 04:41:53.170593+00,github,project,agent_framework,Kelos — Kubernetes-Native Framework for Orchestrating Autonomous AI Coding Agents (179 Stars),https://github.com/kelos-dev/kelos,"Kelos defines the AI coding agent and the environment it runs in as one unit. Kubernetes-native orchestration for Claude Code, Codex, Cursor, Gemini. Treats agents as K8s resources with CI/CD integration.",First K8s-native agent orchestration framework. Treats agent + environment as single deployable unit. 252 open issues = active development.,,179,https://github.com/kelos-dev/kelos,,t,
519,2026-05-25 05:08:17.697727+00,github,tool,agent_security,NVIDIA SkillSpector — Security Scanner Finding 26% of Agent Skills Have Vulnerabilities,https://github.com/NVIDIA/SkillSpector,"NVIDIA released SkillSpector, a security scanner for AI agent skills (Claude Code, Codex CLI, Gemini CLI). Research: 26.1% of skills contain vulnerabilities, 5.2% show likely malicious intent. 64 vulnerability patterns across 16 categories: prompt injection, data exfiltration, privilege escalation, supply chain, excessive agency, output handling, system prompt leakage, memory poisoning, tool misuse, rogue agent, trigger abuse, dangerous code (AST), taint tracking, YARA signatures, MCP least privilege, and MCP tool poisoning. Two-stage analysis: static + optional LLM semantic evaluation. Live CVE lookups via OSV.dev.","NVIDIA themselves say 26% of agent skills are vulnerable. They built the scanner. When the GPU company that powers half the AI infra says your skills are insecure, thats a signal. Contrarian angle: NVIDIA releasing a security scanner for skills is them admitting the ecosystem they help build is unsafe.",,20,https://github.com/NVIDIA/SkillSpector,,t,"{security,scanner,nvidia,skills,vulnerability,supply-chain,mcp}"
